chromosome,start_position,end_position,length_bytes,function_sequence,n_vocab_hits,n_distinct_funcs,recurrence,density_score,boundary_drop,entry_point,matched_primitives,named_genes,dominant_function,description
chr12,31245437,31245535,99,Unclassified|RNA processing|Cell cycle|Proteolysis|Protein folding,41,5,1,0.205,205.0,chrM:0x5B2B,14,GNB1 second hit,NAMED_GENE,GNB1 second hit
chr12,31245437,31245535,99,Unclassified|RNA processing|Cell cycle|Proteolysis|Protein folding,41,5,1,0.205,205.0,chrM:0x5B2B,14,GNB1 second hit,NAMED_GENE,GNB1 second hit
chr12,31245437,31245535,99,Unclassified|RNA processing|Cell cycle|Proteolysis|Protein folding,41,5,1,0.205,205.0,chrM:0x5B2B,14,GNB1 second hit,NAMED_GENE,GNB1 second hit
chr12,32155637,32155675,39,Unclassified|DNA repair|Cell cycle,14,3,1,0.07,70.0,chrM:0x5B2B,,,UNKNOWN,Unresolved opcode sequence
chr12,33228361,33228453,93,Chromatin|Transcription|RNA processing,37,3,1,0.185,2.06,chrM:0x71C7,103,UPF0764 protein C16orf89,NAMED_GENE,UPF0764 protein C16orf89
chr13,2333867,2334037,171,Phosphatase|Chromatin|Cytoskeleton,201,3,1,1.005,3.22,chrM:0x71C7,,,UNKNOWN,Unresolved opcode sequence
chr13,2333868,2334037,170,Phosphatase|Chromatin|Cytoskeleton,201,3,1,1.005,3.22,chrM:0x71C7,,,UNKNOWN,Unresolved opcode sequence
chr13,5079639,5079733,95,Proteolysis|Cytoskeleton|Chromatin|Transcription|Chromatin,36,4,1,0.18,180.0,chrM:0x71C7,34,lncRNA: ENSG00000285876,REGULATORY,lncRNA: ENSG00000285876
chr13,10001175,10001220,46,Cell adhesion|Transcription|Unclassified|Cell cycle,13,4,1,0.065,65.0,chrM:0x5B2B,32,protein_coding: TRIO,NAMED_GENE,protein_coding: TRIO
chr13,10001175,10001220,46,Cell adhesion|Transcription|Unclassified|Cell cycle,13,4,1,0.065,65.0,chrM:0x5B2B,32,protein_coding: TRIO,NAMED_GENE,protein_coding: TRIO
chr13,10001175,10001220,46,Cell adhesion|Transcription|Unclassified|Cell cycle,13,4,1,0.065,65.0,chrM:0x5B2B,32,protein_coding: TRIO,NAMED_GENE,protein_coding: TRIO
chr13,10769121,10769138,18,Proteolysis|Unclassified|Kinase|Cell cycle,59,4,1,0.295,7.87,chrM:0x5B2B,86,Regulatory:,REGULATORY,Regulatory:
chr13,11165697,11165821,125,Cytoskeleton|DNA repair|Unclassified|DNA repair,41,3,1,0.205,205.0,chrM:0x575D,18,Repeat: L1MC3,REPEAT_ELEMENT,Repeat: L1MC3
chr13,11165697,11165821,125,Cytoskeleton|DNA repair|Unclassified|DNA repair,41,3,1,0.205,205.0,chrM:0x575D,18,Repeat: L1MC3,REPEAT_ELEMENT,Repeat: L1MC3
chr13,11468184,11468254,71,RNA processing|Chromatin|Transcription|Chromatin,38,3,1,0.19,19.0,chrM:0x71C7,115,Putative uncharacterized protein,NAMED_GENE,Putative uncharacterized protein
chr13,22415015,22415066,52,Proteolysis|Unclassified|Cytoskeleton|DNA repair,47,4,1,0.235,235.0,chrM:0x5B2B,36,No features in Ensembl GRCh38,TRULY_UNKNOWN,No features in Ensembl GRCh38
chr13,24805570,24805740,171,RNA processing|Chromatin|Cell cycle,62,3,1,0.31,1.46,chrM:0x71C7,,,UNKNOWN,Unresolved opcode sequence
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,659,3,1,3.295,2.37,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,660,3,1,3.3,2.38,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,661,3,1,3.305,2.39,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,661,3,1,3.305,2.39,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,661,3,1,3.305,2.39,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,663,3,1,3.315,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,663,3,1,3.315,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,660,3,1,3.3,2.38,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,659,3,1,3.295,2.37,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,660,3,1,3.3,2.38,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2829,3016,188,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,659,3,1,3.295,2.37,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2832,3016,185,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,662,3,1,3.31,2.4,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2832,3016,185,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,664,3,1,3.32,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2837,3016,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,663,3,1,3.315,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2837,3016,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,663,3,1,3.315,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2837,3016,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,666,3,1,3.33,2.44,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2837,3016,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,665,3,1,3.325,2.43,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2837,3016,180,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,663,3,1,3.315,2.41,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2840,3016,177,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,669,3,1,3.345,2.49,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2840,3016,177,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,668,3,1,3.34,2.47,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2840,3016,177,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,672,3,1,3.36,2.52,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2845,3043,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle,688,4,1,3.44,2.7,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2845,3016,172,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle,673,3,1,3.365,2.53,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2845,3043,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle,684,4,1,3.42,2.65,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2845,3042,198,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation,682,4,1,3.41,2.62,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2845,3043,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle,692,4,1,3.46,2.75,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2848,3046,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation,695,4,1,3.475,2.78,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2848,3047,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle,697,4,1,3.485,2.81,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2848,3048,201,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,703,4,1,3.515,2.88,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2853,3052,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,728,4,1,3.64,3.19,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2853,3048,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,707,4,1,3.535,2.93,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2853,3048,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,719,4,1,3.595,3.07,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2853,3052,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,735,4,1,3.675,3.27,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2853,3051,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle,722,4,1,3.61,3.11,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2856,3055,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle,744,4,1,3.72,3.4,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2856,3056,201,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,752,4,1,3.76,3.5,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2856,3052,197,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,740,4,1,3.7,3.34,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2861,3056,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,770,4,1,3.85,3.74,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2861,3060,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,791,4,1,3.955,4.05,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2861,3060,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,784,4,1,3.92,3.94,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2861,3059,199,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle,775,4,1,3.875,3.81,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2861,3056,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,758,4,1,3.79,3.58,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2864,3063,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle,802,4,1,4.01,4.22,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2864,3060,197,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,797,4,1,3.985,4.14,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2864,3064,201,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,811,4,1,4.055,4.37,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2865,3064,200,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,815,4,1,4.075,4.44,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2867,3064,198,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,828,4,1,4.14,4.69,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2867,3064,198,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,829,4,1,4.145,4.72,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2868,3064,197,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,832,4,1,4.16,4.8,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2869,3064,196,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,832,4,1,4.16,4.82,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2871,3064,194,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,832,4,1,4.16,4.85,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2871,3064,194,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,834,4,1,4.17,4.91,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2872,3064,193,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,837,4,1,4.185,4.98,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2873,3064,192,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,835,4,1,4.175,4.96,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2875,3064,190,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,841,4,1,4.205,5.11,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
chr14,2876,3064,189,Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell adhesion|Unclassified|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation|Cell cycle|Methylation,848,4,1,4.24,5.32,chrM:0x37DC,55,AJAP1,NAMED_GENE,AJAP1
