entry_point,hop_depth,source_chromosome,source_position,pattern_id,pattern_function,target_chromosome,target_position
chrM:0x37DC,1,chr14,3228,21873401,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,21873401,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,21664203,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,21201017,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3228,21664203,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,2406,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,21510848,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3228,2406,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3228,21510848,Unclassified,chr14,3002
chrM:0x37DC,1,chr14,3248,21510849,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3248,21664204,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3228,21201018,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3228,21664204,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3248,2407,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3248,21201018,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3228,21510849,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3228,21873402,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3228,2407,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3248,21873402,Unclassified,chr14,3003
chrM:0x37DC,1,chr14,3248,21510850,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,22198399,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,21510850,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,21664205,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,21201019,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,21873405,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,21664205,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,21201019,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,2408,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3228,22277515,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,22198399,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,21873405,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,22277515,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,2408,Unclassified,chr14,3004
chrM:0x37DC,1,chr14,3248,21664206,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3228,21873407,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3248,21510851,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3248,20720887,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3228,21664206,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3228,20720887,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3228,21201020,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3248,21201020,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3228,21510851,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3248,21873407,Unclassified,chr14,3005
chrM:0x37DC,1,chr14,3248,21510852,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3248,21201022,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3248,21873409,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3228,21201022,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3228,21873409,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3228,21510852,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3228,20720888,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3248,20720888,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3248,21664207,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3228,21664207,Unclassified,chr14,3006
chrM:0x37DC,1,chr14,3248,21664208,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3228,20720889,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3228,21664208,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3228,21510853,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3248,20720889,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3248,21873410,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3248,21510853,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3228,21873410,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3248,21201023,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3228,21201023,Unclassified,chr14,3007
chrM:0x37DC,1,chr14,3248,21201026,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,21510854,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,22198400,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,21664209,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,20720890,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,21873411,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,22277516,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,21510854,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,22277516,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,22198400,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,21201026,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,20720890,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,22357985,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,21664209,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3248,22357985,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,21873411,Unclassified,chr14,3008
chrM:0x37DC,1,chr14,3228,1948779,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,22198346,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,22277467,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,1390439,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,22277467,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,7543,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,7543,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,22198346,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,2215827,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,1390439,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,1676955,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,1676955,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,1948779,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3228,2215827,Unclassified,chr14,4482
chrM:0x37DC,1,chr14,3248,2215828,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,1948780,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,7544,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,22281216,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,1390440,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,2215828,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,7544,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,1390440,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,1676956,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,1676956,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,1948780,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,22202075,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,22202075,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3248,22281216,Unclassified,chr14,4483
chrM:0x37DC,1,chr14,3228,1943466,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,2474268,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,1943466,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,1385135,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,2373,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,1671619,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,2474268,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,2210548,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,1385135,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,2210548,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,2373,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3248,1671619,Unclassified,chr14,4539
chrM:0x37DC,1,chr14,3228,2473144,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,2210549,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,2374,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,1385136,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,2473144,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,22278198,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,1671620,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,1671620,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,1943467,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,22278198,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,1385136,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,2374,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3228,2210549,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,1943467,Unclassified,chr14,4540
chrM:0x37DC,1,chr14,3248,2474451,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,1385137,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,2375,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,2474451,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,1943468,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,2210550,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,1943468,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,1385137,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,2210550,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,2375,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,1671621,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3228,1671621,Unclassified,chr14,4541
chrM:0x37DC,1,chr14,3248,2210551,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,2376,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,2376,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,1385138,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,2210551,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,1943469,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,1943469,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,2474095,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,1671622,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,22277498,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3248,2474095,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,22277498,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,1385138,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,1671622,Unclassified,chr14,4542
chrM:0x37DC,1,chr14,3228,2474269,Unclassified,chr14,4543
chrM:0x37DC,1,chr14,3248,2474269,Unclassified,chr14,4543
chrM:0x37DC,1,chr14,3248,2473145,Unclassified,chr14,4544
chrM:0x37DC,1,chr14,3228,2473145,Unclassified,chr14,4544
chrM:0x37DC,1,chr14,3228,22198379,Unclassified,chr14,4546
chrM:0x37DC,1,chr14,3248,22198379,Unclassified,chr14,4546
chrM:0x37DC,1,chr14,3228,22199140,Unclassified,chr14,4548
chrM:0x37DC,1,chr14,3248,22199140,Unclassified,chr14,4548
chrM:0x37DC,1,chr14,3228,2210559,Unclassified,chr14,4550
chrM:0x37DC,1,chr14,3248,2210559,Unclassified,chr14,4550
chrM:0x37DC,1,chr14,3248,22198383,Unclassified,chr14,4550
chrM:0x37DC,1,chr14,3228,22198383,Unclassified,chr14,4550
chrM:0x37DC,1,chr14,3228,2210560,Unclassified,chr14,4551
chrM:0x37DC,1,chr14,3248,2210560,Unclassified,chr14,4551
chrM:0x37DC,1,chr14,3248,22199142,Unclassified,chr14,4552
chrM:0x37DC,1,chr14,3228,2210561,Unclassified,chr14,4552
chrM:0x37DC,1,chr14,3228,22199142,Unclassified,chr14,4552
chrM:0x37DC,1,chr14,3248,2210561,Unclassified,chr14,4552
chrM:0x37DC,1,chr14,3248,2210562,Unclassified,chr14,4553
chrM:0x37DC,1,chr14,3228,2210562,Unclassified,chr14,4553
chrM:0x37DC,1,chr14,3228,2210563,Unclassified,chr14,4554
chrM:0x37DC,1,chr14,3248,2210563,Unclassified,chr14,4554
chrM:0x37DC,1,chr14,3228,21873363,Unclassified,chr14,4555
chrM:0x37DC,1,chr14,3228,1943482,Unclassified,chr14,4555
chrM:0x37DC,1,chr14,3248,21873363,Unclassified,chr14,4555
chrM:0x37DC,1,chr14,3248,1943482,Unclassified,chr14,4555
chrM:0x37DC,1,chr14,3248,1943483,Unclassified,chr14,4556
chrM:0x37DC,1,chr14,3248,21873365,Unclassified,chr14,4556
chrM:0x37DC,1,chr14,3228,21873365,Unclassified,chr14,4556
chrM:0x37DC,1,chr14,3228,1943483,Unclassified,chr14,4556
chrM:0x37DC,1,chr14,3248,21873367,Unclassified,chr14,4557
chrM:0x37DC,1,chr14,3228,1943484,Unclassified,chr14,4557
chrM:0x37DC,1,chr14,3248,1943484,Unclassified,chr14,4557
chrM:0x37DC,1,chr14,3228,21873367,Unclassified,chr14,4557
chrM:0x37DC,1,chr14,3228,1943485,Unclassified,chr14,4558
chrM:0x37DC,1,chr14,3248,1943485,Unclassified,chr14,4558
chrM:0x37DC,1,chr14,3248,21873370,Unclassified,chr14,4558
chrM:0x37DC,1,chr14,3228,21873370,Unclassified,chr14,4558
chrM:0x37DC,1,chr14,3228,21873373,Unclassified,chr14,4559
chrM:0x37DC,1,chr14,3248,1943486,Unclassified,chr14,4559
chrM:0x37DC,1,chr14,3248,21873373,Unclassified,chr14,4559
chrM:0x37DC,1,chr14,3228,1943486,Unclassified,chr14,4559
chrM:0x37DC,1,chr14,3228,21873374,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3248,21873374,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3248,1671640,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3228,1671640,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3228,21664191,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3248,21664191,Unclassified,chr14,4560
chrM:0x37DC,1,chr14,3248,21664192,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3228,21873377,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3228,1671641,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3248,21873377,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3228,21664192,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3248,1671641,Unclassified,chr14,4561
chrM:0x37DC,1,chr14,3248,21664193,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3248,21873379,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3228,1671642,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3228,21664193,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3228,21873379,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3248,1671642,Unclassified,chr14,4562
chrM:0x37DC,1,chr14,3248,1671643,Unclassified,chr14,4563
chrM:0x37DC,1,chr14,3228,21664194,Unclassified,chr14,4563
chrM:0x37DC,1,chr14,3248,21664194,Unclassified,chr14,4563
chrM:0x37DC,1,chr14,3228,1671643,Unclassified,chr14,4563
chrM:0x37DC,1,chr14,3248,1671644,Unclassified,chr14,4564
chrM:0x37DC,1,chr14,3228,21664195,Unclassified,chr14,4564
chrM:0x37DC,1,chr14,3248,21664195,Unclassified,chr14,4564
chrM:0x37DC,1,chr14,3228,1671644,Unclassified,chr14,4564
chrM:0x37DC,1,chr14,3228,1385161,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3228,21510841,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3248,21510841,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3248,1385161,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3228,21664196,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3248,21664196,Unclassified,chr14,4565
chrM:0x37DC,1,chr14,3228,21510842,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3248,21664197,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3228,1385162,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3248,21510842,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3248,1385162,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3228,21664197,Unclassified,chr14,4566
chrM:0x37DC,1,chr14,3248,21510843,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3228,21664198,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3228,21510843,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3248,1385163,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3248,21664198,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3228,1385163,Unclassified,chr14,4567
chrM:0x37DC,1,chr14,3228,21510844,Unclassified,chr14,4568
chrM:0x37DC,1,chr14,3228,1385164,Unclassified,chr14,4568
chrM:0x37DC,1,chr14,3248,1385164,Unclassified,chr14,4568
chrM:0x37DC,1,chr14,3248,21510844,Unclassified,chr14,4568
chrM:0x37DC,1,chr14,3228,1385165,Unclassified,chr14,4569
chrM:0x37DC,1,chr14,3248,21510845,Unclassified,chr14,4569
chrM:0x37DC,1,chr14,3228,21510845,Unclassified,chr14,4569
chrM:0x37DC,1,chr14,3248,1385165,Unclassified,chr14,4569
chrM:0x37DC,1,chr14,3228,2404,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3228,21510846,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3248,21201013,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3248,21510846,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3228,21201013,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3248,2404,Unclassified,chr14,4570
chrM:0x37DC,1,chr14,3228,21201015,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3228,2405,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3248,2405,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3248,21201015,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3228,21510847,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3248,21510847,Unclassified,chr14,4571
chrM:0x37DC,1,chr14,3248,2406,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3228,21201017,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3228,2406,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3248,21510848,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3248,21201017,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3228,21510848,Unclassified,chr14,4572
chrM:0x37DC,1,chr14,3248,21201018,Unclassified,chr14,4573
chrM:0x37DC,1,chr14,3248,2407,Unclassified,chr14,4573
chrM:0x37DC,1,chr14,3228,21201018,Unclassified,chr14,4573
chrM:0x37DC,1,chr14,3228,2407,Unclassified,chr14,4573
chrM:0x37DC,1,chr14,3228,2408,Unclassified,chr14,4574
chrM:0x37DC,1,chr14,3248,21201019,Unclassified,chr14,4574
chrM:0x37DC,1,chr14,3228,21201019,Unclassified,chr14,4574
chrM:0x37DC,1,chr14,3248,2408,Unclassified,chr14,4574
chrM:0x37DC,1,chr14,3228,21201020,Unclassified,chr14,4575
chrM:0x37DC,1,chr14,3248,21201020,Unclassified,chr14,4575
chrM:0x37DC,1,chr14,3248,20720887,Unclassified,chr14,4575
chrM:0x37DC,1,chr14,3228,20720887,Unclassified,chr14,4575
chrM:0x37DC,1,chr14,3228,20720888,Unclassified,chr14,4576
chrM:0x37DC,1,chr14,3248,21201022,Unclassified,chr14,4576
chrM:0x37DC,1,chr14,3248,20720888,Unclassified,chr14,4576
chrM:0x37DC,1,chr14,3228,21201022,Unclassified,chr14,4576
chrM:0x37DC,1,chr14,3248,21201023,Unclassified,chr14,4577
chrM:0x37DC,1,chr14,3248,20720889,Unclassified,chr14,4577
chrM:0x37DC,1,chr14,3228,20720889,Unclassified,chr14,4577
chrM:0x37DC,1,chr14,3228,21201023,Unclassified,chr14,4577
chrM:0x37DC,1,chr14,3228,20720890,Unclassified,chr14,4578
chrM:0x37DC,1,chr14,3248,20720890,Unclassified,chr14,4578
chrM:0x37DC,1,chr14,3228,22277467,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,2215827,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,1948779,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,1948779,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,1390439,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,22198346,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,1390439,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,7543,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,2215827,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,1676955,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,7543,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,22198346,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,22277467,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3228,1676955,Unclassified,chr14,6054
chrM:0x37DC,1,chr14,3248,1676956,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,2215828,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3248,7544,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3248,1948780,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,1676956,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3248,2215828,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,22202075,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,1948780,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,7544,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,1390440,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3248,1390440,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3248,22202075,Unclassified,chr14,6055
chrM:0x37DC,1,chr14,3228,2369,Unclassified,chr14,6107
chrM:0x37DC,1,chr14,3248,2369,Unclassified,chr14,6107
chrM:0x37DC,1,chr14,3248,2370,Unclassified,chr14,6108
chrM:0x37DC,1,chr14,3228,2370,Unclassified,chr14,6108
chrM:0x37DC,1,chr14,3228,2371,Unclassified,chr14,6109
chrM:0x37DC,1,chr14,3248,2371,Unclassified,chr14,6109
chrM:0x37DC,1,chr14,3248,2372,Unclassified,chr14,6110
chrM:0x37DC,1,chr14,3228,2372,Unclassified,chr14,6110
chrM:0x37DC,1,chr14,3228,2373,Unclassified,chr14,6111
chrM:0x37DC,1,chr14,3248,2373,Unclassified,chr14,6111
chrM:0x37DC,1,chr14,3228,2210559,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3248,22277502,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3248,2210559,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3228,22277502,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3228,22198383,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3248,22198383,Unclassified,chr14,6122
chrM:0x37DC,1,chr14,3228,2210560,Unclassified,chr14,6123
chrM:0x37DC,1,chr14,3248,2210560,Unclassified,chr14,6123
chrM:0x37DC,1,chr14,3248,2210561,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3228,2210561,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3248,22199142,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3228,22278547,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3228,22199142,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3248,22278547,Unclassified,chr14,6124
chrM:0x37DC,1,chr14,3248,2210562,Unclassified,chr14,6125
chrM:0x37DC,1,chr14,3228,2210562,Unclassified,chr14,6125
chrM:0x37DC,1,chr14,3228,2210563,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3228,22198387,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3228,22277504,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3248,22277504,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3248,22198387,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3248,2210563,Unclassified,chr14,6126
chrM:0x37DC,1,chr14,3228,1943482,Unclassified,chr14,6127
chrM:0x37DC,1,chr14,3248,21873363,Unclassified,chr14,6127
chrM:0x37DC,1,chr14,3228,21873363,Unclassified,chr14,6127
chrM:0x37DC,1,chr14,3248,1943482,Unclassified,chr14,6127
chrM:0x37DC,1,chr14,3228,22278549,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3248,22278549,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3228,21873365,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3228,22199437,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3248,21873365,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3248,1943483,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3248,22199437,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3228,1943483,Unclassified,chr14,6128
chrM:0x37DC,1,chr14,3248,21873367,Unclassified,chr14,6129
chrM:0x37DC,1,chr14,3248,1943484,Unclassified,chr14,6129
chrM:0x37DC,1,chr14,3228,21873367,Unclassified,chr14,6129
chrM:0x37DC,1,chr14,3228,1943484,Unclassified,chr14,6129
chrM:0x37DC,1,chr14,3228,21873370,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3228,22277505,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3248,21873370,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3228,22198390,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3248,1943485,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3248,22198390,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3248,22277505,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3228,1943485,Unclassified,chr14,6130
chrM:0x37DC,1,chr14,3248,1943486,Unclassified,chr14,6131
chrM:0x37DC,1,chr14,3228,21873373,Unclassified,chr14,6131
chrM:0x37DC,1,chr14,3248,21873373,Unclassified,chr14,6131
chrM:0x37DC,1,chr14,3228,1943486,Unclassified,chr14,6131
chrM:0x37DC,1,chr14,3248,21664191,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3228,21664191,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3248,21873374,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3248,1671640,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3228,22199438,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3228,1671640,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3248,22199438,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3228,21873374,Unclassified,chr14,6132
chrM:0x37DC,1,chr14,3228,21873377,Unclassified,chr14,6133
