position,hex,word,department,enrichment,length
1233377,"0xDA7D","0xDA7D","Phosphatase",6,2
1233384,"0xB450","0xB450","Cell cycle",9.1,2
1233431,"0xA611","0xA611","Unclassified",5.2,2
1233441,"0x5D77","0x5D77","Chromatin",5.7,2
1233444,"0x5D75","0x5D75","Cytoskeleton",6.6,2
1233478,"0x675D","0x675D","Cytoskeleton",5.1,2
1233501,"0x7611","0x7611","Unclassified",5.9,2
1233567,"0x756B","0x756B","Unclassified",7.8,2
1233616,"0x7411","0x7411","Unclassified",7,2
1233622,"0x09DE","0x09DE","RNA processing",5.2,2
1233650,"0x75D6","0x75D6","RNA processing",6.9,2
1233684,"0x356A","0x356A","Unclassified",7.8,2
1233686,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1233722,"0xCA20","0xCA20","Cell cycle",7.6,2
1233730,"0x5B2E","0x5B2E","Unclassified",5.4,2
1233815,"0xA7D9","0xA7D9","Unclassified",5.2,2
1233855,"0xBDCB","0xBDCB","Chromatin",5.9,2
1233916,"0x5A20","0x5A20","Cell cycle",5.8,2
1234051,"0xD35D","0xD35D","Chromatin",5.9,2
1234065,"0x8A21","0x8A21","Nuc acid bind",9.8,2
1234069,"0x5A2882","0x5A2882","Unclassified",41.5,3
1234095,"0xF568","0xF568","Cell adhesion",6.6,2
1234113,"0x575D","0x575D","Cytoskeleton",5,2
1234143,"0xD37D","0xD37D","Chromatin",6.3,2
1234170,"0xCA2B","0xCA2B","Unclassified",12.9,2
1234177,"0x628A","0x628A","Chromatin",6.6,2
1234234,"0x8A28","0x8A28","Chromatin",18.3,2
1234242,"0xB6D5","0xB6D5","Cytoskeleton",5.7,2
1234263,"0x2F72","0x2F72","Chromatin",6.5,2
1234303,"0xF72F","0xF72F","Transcription",12,2
1234342,"0x60A2","0x60A2","Cell cycle",7.1,2
1234344,"0x77D8","0x77D8","Unclassified",5.1,2
1234445,"0x71C7","0x71C7","Transcription",45.2,2
1234501,"0x0410","0x0410","Transcription",41.5,2
1234563,"0x4208","0x4208","Chromatin",5.5,2
1234566,"0x0829","0x0829","Chromatin",7.7,2
1234601,"0x8820","0x8820","Cytoskeleton",8,2
1234706,"0x71C7","0x71C7","Transcription",45.2,2
1234708,"0x369C","0x369C","Cytoskeleton",6,2
1234824,"0xC5DC","0xC5DC","Ion channel",9.2,2
1234842,"0x0A20","0x0A20","Cell cycle",12.4,2
1235026,"0xF623","0xF623","Unclassified",8.5,2
1235039,"0x1341","0x1341","Unclassified",5,2
1235041,"0xF5D8","0xF5D8","Unclassified",5.3,2
1235048,"0x8A2A","0x8A2A","Chromatin",8.3,2
1235222,"0x25B2","0x25B2","Cytoskeleton",10.1,2
1235274,"0xA421","0xA421","Unclassified",6.2,2
1235301,"0xC5D7","0xC5D7","Transcription",7.2,2
1235401,"0xD08D","0xD08D","Cytoskeleton",6.9,2
1235406,"0x34D0","0x34D0","Unclassified",5.2,2
1235457,"0x3410","0x3410","Nuc acid bind",8.4,2
1235491,"0x772C","0x772C","Cell cycle",5.9,2
1235558,"0x1041","0x1041","Ubiquitin",7.6,2
1235597,"0x6286","0x6286","Chromatin",5.2,2
1235633,"0xC820","0xC820","Unclassified",11,2
1235652,"0x856A","0x856A","Phosphatase",5.7,2
1235888,"0x675D","0x675D","Cytoskeleton",5.1,2
1235945,"0x585C","0x585C","Transport",5.7,2
1236058,"0x75D6","0x75D6","RNA processing",6.9,2
1236065,"0x6CB9","0x6CB9","Unclassified",7.1,2
1236104,"0xD5AD","0xD5AD","Phosphatase",6.7,2
1236152,"0xCB2A","0xCB2A","Transcription",8.2,2
1236169,"0xE45C","0xE45C","Transcription",22.2,2
1236176,"0x09D5","0x09D5","DNA repair",6.5,2
1236204,"0x3725","0x3725","Cell adhesion",5,2
1236343,"0x0560","0x0560","Kinase",13.8,2
1236377,"0xE567","0xE567","Unclassified",9,2
1236426,"0x75DA","0x75DA","Chromatin",5.3,2
1236444,"0x7429","0x7429","Unclassified",8.3,2
1236451,"0xF623","0xF623","Unclassified",8.5,2
1236479,"0xCA2B","0xCA2B","Unclassified",12.9,2
1236517,"0x6DB6","0x6DB6","Chromatin",7.9,2
1236593,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1236604,"0xCBDF","0xCBDF","Structural",6.1,2
1236637,"0x9F69","0x9F69","Cell adhesion",6.7,2
1236677,"0xDB6D","0xDB6D","Transcription",8.7,2
1236681,"0xA56C","0xA56C","Cell adhesion",5.2,2
1236754,"0xA7D8","0xA7D8","Cytoskeleton",5.7,2
1236764,"0x8611","0x8611","Cell adhesion",5.9,2
1236775,"0xCA9F","0xCA9F","Chromatin",12.2,2
1236777,"0xCBDF","0xCBDF","Structural",6.1,2
1236875,"0xA18A","0xA18A","Cell cycle",5.3,2
1236897,"0x68A2","0x68A2","Cytoskeleton",7.7,2
1236901,"0xB72A","0xB72A","Unclassified",8.5,2
1236964,"0xC71C","0xC71C","Transcription",157.7,2
1237005,"0x28A2","0x28A2","Chromatin",10.2,2
1237037,"0xA79A","0xA79A","RNA processing",18.3,2
1237044,"0x9CB9","0x9CB9","Chromatin",6.9,2
1237057,"0x7DF7","0x7DF7","RNA processing",11.2,2
1237291,"0x0AD0","0x0AD0","Cell cycle",5.8,2
1237322,"0xB2C8","0xB2C8","Chromatin",8.6,2
1237395,"0x9A69","0x9A69","RNA processing",9.3,2
1237421,"0x6F7D","0x6F7D","Methylation",10,2
1237443,"0x0A28","0x0A28","Chromatin",7.2,2
1237455,"0xCB2A","0xCB2A","Transcription",8.2,2
1237497,"0xA690","0xA690","RNA processing",5.7,2
1237503,"0xF69C","0xF69C","Chromatin",10,2
1237535,"0xB7D9","0xB7D9","Chromatin",6,2
1237539,"0x3628","0x3628","Phosphatase",5.6,2
1237587,"0xB28B","0xB28B","Cell cycle",5.4,2
1237624,"0xC628","0xC628","Unclassified",5.4,2
1237630,"0xE62C","0xE62C","Kinase",5.7,2
1237640,"0xADB5","0xADB5","Cytoskeleton",5.7,2
1237729,"0xCA20","0xCA20","Cell cycle",7.6,2
1237775,"0x8960","0x8960","Cytoskeleton",12.8,2
1237800,"0xF62B","0xF62B","Cell adhesion",6.5,2
1237815,"0xB653","0xB653","Unclassified",7,2
1237838,"0x3628","0x3628","Phosphatase",5.6,2
1237847,"0x7DB7","0x7DB7","Transcription",6.2,2
1237880,"0x68B2","0x68B2","Cytoskeleton",6.5,2
1237892,"0xB6DC","0xB6DC","Structural",5.1,2
1237902,"0x5A28","0x5A28","Structural",5.5,2
1238062,"0x77D8","0x77D8","Unclassified",5.1,2
1238087,"0x882F","0x882F","Transcription",16.8,2
1238151,"0xF69B","0xF69B","Transcription",15.8,2
1238153,"0xF69C","0xF69C","Chromatin",10,2
1238201,"0xBDA7","0xBDA7","Structural",5.3,2
1238226,"0x6286","0x6286","Chromatin",5.2,2
1238229,"0x6B72","0x6B72","Unclassified",5.2,2
1238290,"0xCA21","0xCA21","Unclassified",11,2
1238308,"0xE69A","0xE69A","RNA processing",12.3,2
1238317,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1238320,"0x881A","0x881A","Unclassified",5.1,2
1238360,"0xF62F","0xF62F","Transcription",15.2,2
1238371,"0xF62B","0xF62B","Cell adhesion",6.5,2
1238400,"0x6289","0x6289","Cell cycle",5.9,2
1238407,"0x6E41","0x6E41","Unclassified",5.5,2
1238458,"0x7657","0x7657","Cell adhesion",5.2,2
1238478,"0x5A2B","0x5A2B","Cytoskeleton",5.4,2
1238517,"0xA62A","0xA62A","Unclassified",5.3,2
1238520,"0x2B6D","0x2B6D","Chromatin",5.5,2
1238612,"0x8BDA","0x8BDA","Structural",6,2
1238637,"0x77DC","0x77DC","Chromatin",5.4,2
1238698,"0x7DF7","0x7DF7","RNA processing",11.2,2
1238714,"0xCA28","0xCA28","Cell cycle",8.3,2
1238779,"0xB7D8","0xB7D8","Kinase",6.6,2
1238799,"0x772C","0x772C","Cell cycle",5.9,2
1238802,"0x756F","0x756F","Cytoskeleton",13.7,2
1238895,"0x2B6D","0x2B6D","Chromatin",5.5,2
1238987,"0xB72A","0xB72A","Unclassified",8.5,2
1239044,"0xF7DB","0xF7DB","Chromatin",10.3,2
1239050,"0x75DA","0x75DA","Chromatin",5.3,2
1239119,"0x8BD9","0x8BD9","Cell adhesion",6.1,2
1239129,"0x2742","0x2742","Chromatin",5.6,2
1239135,"0xC85C","0xC85C","Chromatin",14.1,2
1239141,"0x8A2B","0x8A2B","Nuc acid bind",9.3,2
1239144,"0xD88D","0xD88D","Phosphatase",5.3,2
1239195,"0x369B","0x369B","Unclassified",7.1,2
1239201,"0xF7D8","0xF7D8","Phosphatase",5.5,2
1239203,"0x8BDA","0x8BDA","Structural",6,2
1239286,"0xA7DB","0xA7DB","Chromatin",6.5,2
1239295,"0xB7DA","0xB7DA","Unclassified",12.2,2
1239345,"0x2442","0x2442","Transport",5.4,2
1239348,"0xE62B","0xE62B","Unclassified",6.4,2
1239382,"0xF5D9","0xF5D9","Transcription",7.2,2
1239431,"0xF4DF","0xF4DF","Transcription",8.8,2
1239516,"0x3625","0x3625","Cytoskeleton",5,2
1239600,"0xD8A9","0xD8A9","Cytoskeleton",6.2,2
1239615,"0xF7D0","0xF7D0","Chromatin",5.2,2
1239622,"0x0A28","0x0A28","Chromatin",7.2,2
1239678,"0x2F72","0x2F72","Chromatin",6.5,2
1239685,"0xBDF6","0xBDF6","Cell cycle",7.2,2
1239703,"0x77DC","0x77DC","Chromatin",5.4,2
1239762,"0xA62A","0xA62A","Unclassified",5.3,2
1239775,"0x7629","0x7629","Unclassified",5.6,2
1239797,"0xCB2F","0xCB2F","Chromatin",18.9,2
1239815,"0x0BD9","0x0BD9","Unclassified",7.7,2
1239841,"0xA56A","0xA56A","Unclassified",10.7,2
1239844,"0x0B9C","0x0B9C","Unclassified",9.9,2
1239875,"0x7560","0x7560","DNA repair",10.8,2
1240038,"0x742A","0x742A","Unclassified",7.1,2
1240060,"0xDCA9","0xDCA9","Phosphatase",7.5,2
1240167,"0xF62B","0xF62B","Cell adhesion",6.5,2
1240242,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1240289,"0xB567","0xB567","Unclassified",10.3,2
1240293,"0xF5D8","0xF5D8","Unclassified",5.3,2
1240336,"0x675D","0x675D","Cytoskeleton",5.1,2
1240338,"0xBDCB","0xBDCB","Chromatin",5.9,2
1240367,"0xC9D7","0xC9D7","Transcription",5.2,2
1240470,"0xCA2C","0xCA2C","Unclassified",8.5,2
1240492,"0x37D9","0x37D9","Unclassified",8.1,2
1240537,"0xC82B","0xC82B","Unclassified",9.9,2
1240588,"0x6CA9","0x6CA9","Unclassified",5.5,2
1240647,"0xB56C","0xB56C","Unclassified",15,2
1240653,"0xB798","0xB798","Cytoskeleton",9.2,2
1240672,"0xCA28","0xCA28","Cell cycle",8.3,2
1240675,"0x25A2","0x25A2","Cytoskeleton",6.6,2
1240727,"0xF7DC","0xF7DC","Chromatin",12.8,2
1240778,"0xCA2C","0xCA2C","Unclassified",8.5,2
1240792,"0xF69A","0xF69A","Cytoskeleton",7.6,2
1240890,"0x28A1","0x28A1","Chromatin",5.1,2
1240916,"0x6CA9","0x6CA9","Unclassified",5.5,2
1240927,"0x7420","0x7420","DNA repair",8,2
1240932,"0xF6DF","0xF6DF","Chromatin",8.5,2
1240966,"0xC85C","0xC85C","Chromatin",14.1,2
1241006,"0x8BDA","0x8BDA","Structural",6,2
1241068,"0xD5A9","0xD5A9","Kinase",7.2,2
1241080,"0x2A71","0x2A71","Cytoskeleton",5.4,2
1241082,"0xA69A","0xA69A","RNA processing",39.5,2
1241086,"0xCB2C","0xCB2C","Chromatin",73.8,2
1241122,"0x769F","0x769F","Chromatin",9.3,2
1241131,"0xC96A","0xC96A","Unclassified",8.2,2
1241157,"0xB2CA","0xB2CA","Unclassified",5.4,2
1241255,"0xD5AD","0xD5AD","Phosphatase",6.7,2
1241287,"0x6CB2","0x6CB2","Chromatin",12.5,2
1241289,"0x8A18","0x8A18","Chromatin",10.5,2
1241411,"0x882B","0x882B","Unclassified",9.3,2
1241440,"0x0A28","0x0A28","Chromatin",7.2,2
1241444,"0x68A2","0x68A2","Cytoskeleton",7.7,2
1241455,"0x82C8","0x82C8","Cytoskeleton",5.1,2
1241526,"0xCB27","0xCB27","Nuc acid bind",6.3,2
1241535,"0x7657","0x7657","Cell adhesion",5.2,2
1241546,"0xA69C","0xA69C","Cell adhesion",5.7,2
1241591,"0x765F","0x765F","Cytoskeleton",12.7,2
1241621,"0x9F69","0x9F69","Cell adhesion",6.7,2
1241626,"0xCB9B","0xCB9B","Unclassified",6.4,2
1241671,"0xA7DB","0xA7DB","Chromatin",6.5,2
1241704,"0x8A2A","0x8A2A","Chromatin",8.3,2
1241713,"0xA28A","0xA28A","Chromatin",11,2
1241743,"0xB2CB","0xB2CB","Chromatin",43.9,2
1241800,"0x8B2C","0x8B2C","Unclassified",7.7,2
1241954,"0xA4D0","0xA4D0","Transcription",5.2,2
1241970,"0xF69A","0xF69A","Cytoskeleton",7.6,2
1242014,"0x5B2B","0x5B2B","Unclassified",6,2
1242057,"0x9A79","0x9A79","RNA processing",6.4,2
1242126,"0xB7D9","0xB7D9","Chromatin",6,2
1242151,"0x5C8D","0x5C8D","Phosphatase",5.3,2
1242193,"0xF7DC","0xF7DC","Chromatin",12.8,2
1242361,"0xE621","0xE621","Unclassified",6,2
1242419,"0x882F","0x882F","Transcription",16.8,2
1242473,"0xCB2C","0xCB2C","Chromatin",73.8,2
1242527,"0xF69A","0xF69A","Cytoskeleton",7.6,2
1242552,"0x882C","0x882C","Chromatin",5.7,2
1242602,"0x7423","0x7423","DNA repair",11.2,2
1242657,"0xDCBD","0xDCBD","Chromatin",10,2
1242691,"0xD8A9","0xD8A9","Cytoskeleton",6.2,2
1242793,"0x68A2","0x68A2","Cytoskeleton",7.7,2
1242802,"0x20A2","0x20A2","RNA processing",5.5,2
1242805,"0xB69B","0xB69B","Transcription",10.4,2
1242819,"0xCB2B","0xCB2B","Transcription",9.4,2
1242838,"0x8A26","0x8A26","Unclassified",6.4,2
1242933,"0xB56C","0xB56C","Unclassified",15,2
1243055,"0x0A25","0x0A25","Unclassified",9.5,2
1243107,"0xA698","0xA698","Ion channel",5.5,2
1243127,"0x8629","0x8629","Unclassified",6.7,2
1243135,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1243215,"0x8628","0x8628","Chromatin",9.1,2
1243237,"0xF56F","0xF56F","Phosphatase",34.3,2
1243293,"0xF7DC","0xF7DC","Chromatin",12.8,2
1243296,"0x6CA9","0x6CA9","Unclassified",5.5,2
1243439,"0x6CAD","0x6CAD","Structural",8.8,2
1243443,"0x90A9","0x90A9","Unclassified",5,2
1243475,"0xB7DF","0xB7DF","Cytoskeleton",13.4,2
1243501,"0x2882","0x2882","Chromatin",6.3,2
1243582,"0xF5D8","0xF5D8","Unclassified",5.3,2
1243600,"0xDB6D","0xDB6D","Transcription",8.7,2
1243639,"0x765F","0x765F","Cytoskeleton",12.7,2
1243678,"0xDCAD","0xDCAD","Chromatin",7.6,2
1243681,"0xB2CA","0xB2CA","Unclassified",5.4,2
1243751,"0xDCB2","0xDCB2","Structural",6.8,2
1243768,"0xD8A9","0xD8A9","Cytoskeleton",6.2,2
1243861,"0x675D","0x675D","Cytoskeleton",5.1,2
1243899,"0xF7D0","0xF7D0","Chromatin",5.2,2
1244030,"0x772B","0x772B","Transcription",5.3,2
1244088,"0xF7DA","0xF7DA","Structural",15.7,2
1244094,"0x5CBD","0x5CBD","Nuc acid bind",6.2,2
1244121,"0x37D8","0x37D8","Cell adhesion",7.1,2
1244139,"0xDCBD","0xDCBD","Chromatin",10,2
1244149,"0x25A2","0x25A2","Cytoskeleton",6.6,2
1244228,"0x8968","0x8968","Cell cycle",23.1,2
1244239,"0xB2CA","0xB2CA","Unclassified",5.4,2
1244427,"0xB7DF","0xB7DF","Cytoskeleton",13.4,2
1244447,"0xF69A","0xF69A","Cytoskeleton",7.6,2
1244463,"0xB6DB","0xB6DB","Transcription",25.1,2
1244479,"0xCA2E","0xCA2E","Chromatin",8.4,2
1244504,"0x7698","0x7698","Ubiquitin",6.8,2
1244538,"0x096C","0x096C","Cell cycle",17.5,2
1244603,"0x769B","0x769B","Unclassified",8.6,2
1244678,"0xF629","0xF629","Kinase",6.1,2
1244684,"0xCB2F","0xCB2F","Chromatin",18.9,2
1244762,"0xF69A","0xF69A","Cytoskeleton",7.6,2
1244773,"0xBDF7","0xBDF7","Chromatin",10.5,2
1244806,"0x6C9D","0x6C9D","Unclassified",5.1,2
1244815,"0x769F","0x769F","Chromatin",9.3,2
1244853,"0xB69A","0xB69A","Transcription",5.8,2
1244968,"0x2CB1","0x2CB1","Transcription",8,2
1244999,"0x6B6D","0x6B6D","Unclassified",6.3,2
1245058,"0xCADC","0xCADC","Nuc acid bind",5.7,2
1245097,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1245102,"0xB69F","0xB69F","Unclassified",6.7,2
1245197,"0x7727","0x7727","Chromatin",12.1,2
1245210,"0xF7DF","0xF7DF","Chromatin",41.3,2
1245234,"0xF72F","0xF72F","Transcription",12,2
1245239,"0x2F72","0x2F72","Chromatin",6.5,2
1245289,"0xF7DF","0xF7DF","Chromatin",41.3,2
1245318,"0x7697","0x7697","Phosphatase",8,2
1245328,"0x0417","0x0417","Unclassified",6.7,2
1245341,"0x6C9D","0x6C9D","Unclassified",5.1,2
1245383,"0xE69F","0xE69F","Structural",9,2
1245465,"0xDCAD","0xDCAD","Chromatin",7.6,2
1245484,"0xCBDF","0xCBDF","Structural",6.1,2
1245505,"0x596F","0x596F","Unclassified",7.4,2
1245607,"0x37D5","0x37D5","Cytoskeleton",7.2,2
1245654,"0xD5B1","0xD5B1","GTPase",9.1,2
1245766,"0x35D9","0x35D9","Unclassified",6.3,2
1245791,"0x5D74","0x5D74","Chromatin",5.3,2
1245864,"0x0A98","0x0A98","Structural",6.2,2
1245879,"0x7413","0x7413","Unclassified",11.6,2
1245937,"0xF56C","0xF56C","Chromatin",7.9,2
1245950,"0xD5AD","0xD5AD","Phosphatase",6.7,2
1245958,"0x8A26","0x8A26","Unclassified",6.4,2
1246011,"0x1041","0x1041","Ubiquitin",7.6,2
1246052,"0x4174","0x4174","Phosphatase",5.5,2
1246077,"0x0811","0x0811","Unclassified",9.2,2
1246092,"0xD94D","0xD94D","Chromatin",5.4,2
1246185,"0x35D7","0x35D7","Cytoskeleton",8.7,2
1246202,"0x7653","0x7653","Ion channel",7,2
1246272,"0x8828","0x8828","Chromatin",9.5,2
1246359,"0xD59D","0xD59D","Cytoskeleton",8.7,2
1246361,"0x8850","0x8850","Unclassified",10.2,2
1246405,"0x056C","0x056C","Cytoskeleton",10.3,2
1246507,"0xF72F","0xF72F","Transcription",12,2
1246633,"0xA18A","0xA18A","Cell cycle",5.3,2
1246654,"0x8BDA","0x8BDA","Structural",6,2
1246685,"0xCA9C","0xCA9C","Chromatin",12.8,2
1246753,"0x4415","0x4415","Unclassified",5.7,2
1246761,"0x772F","0x772F","Chromatin",13.4,2
1246809,"0xD75D","0xD75D","Cytoskeleton",5.5,2
1246850,"0x8A20","0x8A20","Chromatin",7,2
1246875,"0xF62F","0xF62F","Transcription",15.2,2
1246882,"0x3568","0x3568","Cell adhesion",12,2
1246927,"0x6186","0x6186","Cytoskeleton",5.9,2
1246950,"0x369B","0x369B","Unclassified",7.1,2
1247048,"0x7DF7","0x7DF7","RNA processing",11.2,2
1247075,"0x8B2C","0x8B2C","Unclassified",7.7,2
1247166,"0x259D","0x259D","Methylation",6,2
1247198,"0x761C","0x761C","Cytoskeleton",5.1,2
1247205,"0x25B2","0x25B2","Cytoskeleton",10.1,2
1247322,"0x2B72","0x2B72","Chromatin",6,2
1247362,"0xCA9F","0xCA9F","Chromatin",12.2,2
1247377,"0xCA2B","0xCA2B","Unclassified",12.9,2
1247410,"0x75D5","0x75D5","Unclassified",6,2
1247414,"0xA567","0xA567","Ion channel",5.6,2
1247443,"0xA65F","0xA65F","Chromatin",8.8,2
1247449,"0xF693","0xF693","Cell adhesion",13.3,2
1247495,"0x5CB2","0x5CB2","DNA repair",6.6,2
1247502,"0x0A10","0x0A10","Structural",8.9,2
1247527,"0x5B9B","0x5B9B","Unclassified",7.2,2
1247569,"0xC5DA","0xC5DA","Transcription",7.7,2
1247582,"0xB56F","0xB56F","GTPase",12.3,2
1247609,"0x68A1","0x68A1","Cytoskeleton",6.1,2
1247645,"0xD59D","0xD59D","Cytoskeleton",8.7,2
1247655,"0xCB25","0xCB25","Cell cycle",11.8,2
1247665,"0x75D5","0x75D5","Unclassified",6,2
1247676,"0x7420","0x7420","DNA repair",8,2
1247686,"0x77D9","0x77D9","Unclassified",5.8,2
1247726,"0x356B","0x356B","Transcription",12.4,2
1247731,"0x0725","0x0725","Unclassified",7.4,2
1247773,"0xC5DC","0xC5DC","Ion channel",9.2,2
1247781,"0x05D3","0x05D3","Nuc acid bind",8.6,2
1247853,"0x761F","0x761F","Unclassified",6,2
1247885,"0xB4D8","0xB4D8","Cell adhesion",5.7,2
1247993,"0x0825","0x0825","Chromatin",11.6,2
1248092,"0x77DB","0x77DB","Transcription",5.4,2
1248094,"0xDCBD","0xDCBD","Chromatin",10,2
1248135,"0x2E62","0x2E62","RNA processing",6.1,2
1248177,"0x0625","0x0625","Unclassified",5.8,2
1248230,"0x7560","0x7560","DNA repair",10.8,2
1248232,"0x2456","0x2456","Kinase",5.2,2
1248256,"0xA56C","0xA56C","Cell adhesion",5.2,2
1248276,"0xDB6D","0xDB6D","Transcription",8.7,2
1248290,"0xE42A","0xE42A","Unclassified",10.9,2
1248308,"0xF5DC","0xF5DC","Cytoskeleton",8.3,2
1248313,"0x5082","0x5082","Chromatin",7.2,2
1248424,"0x772C","0x772C","Cell cycle",5.9,2
1248432,"0xB72F","0xB72F","Transcription",10.3,2
1248437,"0xA56F","0xA56F","Structural",12.2,2
1248479,"0x1CB2","0x1CB2","Chromatin",8.2,2
1248551,"0x856E","0x856E","Phosphatase",7.7,2
1248573,"0x75DA","0x75DA","Chromatin",5.3,2
1248616,"0xF62B","0xF62B","Cell adhesion",6.5,2
1248653,"0xD8AD","0xD8AD","Structural",6.3,2
1248820,"0xF628","0xF628","Chromatin",5.5,2
1248846,"0xC7DC","0xC7DC","Unclassified",9.8,2
1248849,"0xC628","0xC628","Unclassified",5.4,2
1248870,"0x4428","0x4428","GTPase",6.9,2
1248890,"0x882B","0x882B","Unclassified",9.3,2
1248903,"0xCB2C","0xCB2C","Chromatin",73.8,2
1249001,"0x0560","0x0560","Kinase",13.8,2
1249276,"0x6B6D","0x6B6D","Unclassified",6.3,2
1249370,"0x882F","0x882F","Transcription",16.8,2
1249408,"0xB72C","0xB72C","Chromatin",6.3,2
1249435,"0xC9D7","0xC9D7","Transcription",5.2,2
1249478,"0x5963","0x5963","DNA repair",7.1,2
1249559,"0xF79B","0xF79B","Unclassified",6.8,2
1249633,"0xCA28","0xCA28","Cell cycle",8.3,2
1249663,"0xCA2A","0xCA2A","Unclassified",7.4,2
1249667,"0x7723","0x7723","Unclassified",7.4,2
1249715,"0xF62A","0xF62A","Unclassified",7.1,2
1249795,"0xDCBD","0xDCBD","Chromatin",10,2
1249832,"0x882B","0x882B","Unclassified",9.3,2
1249884,"0xCA21","0xCA21","Unclassified",11,2
1249911,"0x2B62","0x2B62","Cytoskeleton",6.9,2
1250047,"0xF6DF","0xF6DF","Chromatin",8.5,2
1250053,"0x7DF6","0x7DF6","Chromatin",6.2,2
1250094,"0xF65F","0xF65F","Unclassified",17.8,2
1250148,"0xCA9C","0xCA9C","Chromatin",12.8,2
1250268,"0x6B72","0x6B72","Unclassified",5.2,2
1250312,"0xDCAD","0xDCAD","Chromatin",7.6,2
1250326,"0x09D1","0x09D1","Kinase",5.4,2
1250425,"0x2CB1","0x2CB1","Transcription",8,2
1250470,"0x765C","0x765C","Unclassified",6.5,2
1250508,"0xF7D9","0xF7D9","Nuc acid bind",5.1,2
1250555,"0x60A1","0x60A1","DNA repair",5.5,2
1250751,"0x69A6","0x69A6","Chromatin",6.4,2
1250845,"0x2456","0x2456","Kinase",5.2,2
1250883,"0x362A","0x362A","Unclassified",7.2,2
1250927,"0x8B25","0x8B25","Unclassified",9.8,2
1251071,"0xB1CB","0xB1CB","Transcription",19.5,2
1251088,"0x772A","0x772A","Unclassified",7.3,2
1251112,"0xA7DA","0xA7DA","Methylation",20.8,2
1251192,"0xF56B","0xF56B","Unclassified",8.8,2
1251250,"0x8BDA","0x8BDA","Structural",6,2
1251288,"0x60A2","0x60A2","Cell cycle",7.1,2
1251308,"0xD75D","0xD75D","Cytoskeleton",5.5,2
1251345,"0x882B","0x882B","Unclassified",9.3,2
1251375,"0x882A","0x882A","Structural",8.6,2
1251390,"0xA7D8","0xA7D8","Cytoskeleton",5.7,2
1251424,"0x2CA2","0x2CA2","Cytoskeleton",5,2
1251448,"0xF568","0xF568","Cell adhesion",6.6,2
1251522,"0xA69A","0xA69A","RNA processing",39.5,2
1251608,"0x7457","0x7457","Unclassified",5.6,2
1251623,"0xA20A","0xA20A","Cell cycle",5.1,2
1251642,"0x356A","0x356A","Unclassified",7.8,2
1251651,"0xCA25","0xCA25","Cell cycle",11.2,2
1251681,"0xCA20","0xCA20","Cell cycle",7.6,2
1251823,"0x7428","0x7428","Cytoskeleton",6.1,2
1251825,"0xB72F","0xB72F","Transcription",10.3,2
1251828,"0xDCBD","0xDCBD","Chromatin",10,2
1251886,"0xF72F","0xF72F","Transcription",12,2
1251916,"0x7987","0x7987","RNA processing",5.7,2
1251927,"0xB98B","0xB98B","RNA processing",7.9,2
1251950,"0x60A1","0x60A1","DNA repair",5.5,2
1252017,"0x762A","0x762A","Unclassified",6.4,2
1252084,"0xD8BD","0xD8BD","Chromatin",5.4,2
1252099,"0x35D9","0x35D9","Unclassified",6.3,2
1252108,"0x9D75","0x9D75","Cytoskeleton",5.1,2
1252227,"0xBDF7","0xBDF7","Chromatin",10.5,2
1252287,"0x98B9","0x98B9","RNA processing",8.3,2
1252295,"0x9B69","0x9B69","Cytoskeleton",5.7,2
1252305,"0x769F","0x769F","Chromatin",9.3,2
1252347,"0xF428","0xF428","Cytoskeleton",5.5,2
1252365,"0xDCB2","0xDCB2","Structural",6.8,2
1252474,"0xA69F","0xA69F","Cell adhesion",9.2,2
1252501,"0xF62F","0xF62F","Transcription",15.2,2
1252645,"0xF628","0xF628","Chromatin",5.5,2
1252686,"0xB62B","0xB62B","Cytoskeleton",5.9,2
1252713,"0xF69B","0xF69B","Transcription",15.8,2
1252767,"0xD8A1","0xD8A1","Chromatin",7.2,2
1252771,"0x7DA7","0x7DA7","Cell adhesion",5.5,2
1252796,"0xD8BD","0xD8BD","Chromatin",5.4,2
1252798,"0xC5DA","0xC5DA","Transcription",7.7,2
1252808,"0x6289","0x6289","Cell cycle",5.9,2
1252858,"0x75DF","0x75DF","Chromatin",5.7,2
1252883,"0xA427","0xA427","Transcription",8,2
1252894,"0xD8A2","0xD8A2","Cytoskeleton",6.6,2
1252930,"0xF56B","0xF56B","Unclassified",8.8,2
1252987,"0x762A","0x762A","Unclassified",6.4,2
1253061,"0xCB2B","0xCB2B","Transcription",9.4,2
1253089,"0xDCAD","0xDCAD","Chromatin",7.6,2
1253118,"0xB2C9","0xB2C9","Unclassified",8.6,2
1253262,"0xA69B","0xA69B","Ubiquitin",13.5,2
1253270,"0x9F7D","0x9F7D","RNA processing",6.7,2
1253289,"0x882F","0x882F","Transcription",16.8,2
1253302,"0xBDF7","0xBDF7","Chromatin",10.5,2
1253377,"0xE6DE","0xE6DE","Unclassified",6.5,2
1253515,"0xCB2F","0xCB2F","Chromatin",18.9,2
